_id,business_id,date,code,description
602,09FOOD-0092,20141110,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,Sides of the interior cold unit at the bar has some food residue/build-up. Please clean and sanitize the interior of the unit. 2. The fans shields of the walk-in cooler upstairs has some dust build-up. 3. Food residue on the underside of the shelf at the cook-line. Please clean and sanitze.
603,09FOOD-0092,20141110,"(29) PLUMBING: Installed, maintained",No air gap at the prep sinks. 2. The condensate pipe of the walk-in cooler upstairs discharges it's condensate in a bucket. Ensure to provide an open site connection (air gap) for all units
604,09FOOD-0092,20141110,"(32) TOILET AND HAND WASHING FACILITIES: Toilet rooms enclosed, self-closing doors. Fixtures: good repair, clean; hand cleanser, sanitary towels/hand drying devices provided; proper waste receptables; tissue.",No soap at the hand sink in the bakery room. Provide immediately
605,09FOOD-0092,20141110,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",Cove molding (rubber base) missing from parts of the dry storage room walls. Please provide
606,09FOOD-0092,20141110,(38) LIGHTING: Provided as required; fixtures shielded.,Burnt out lights in the dry storage room and no light shield in the paper goods room. Replace lights and provide a light guard respectively.
607,09FOOD-0092,20150325,"(3) FOOD PROTECTION: Potentially hazardous food meets temperature and date marking requirements during storage, preparation, display, service and transportation","CRITICAL VIOLATION. Whipped butter with no expiration time stored at room temperature. If time is used as a public health control, ensure the butter only remains outside temperature regulation for a maximum of 4hours. Any remnants at the 4hour mark needs to be discarded. To monitor time, use labeling, timers, logs etc"
608,09FOOD-0092,20150325,(9) CROSS CONTAMINATION: Handling of food (ice) minimized; methods.,Scoop without handle used for the mixed fruits. Please provide scoops with handles to prevent/minimize hand contact with the foods
609,09FOOD-0092,20150325,"(15) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces: designed, constructed, maintained, installed, located.",The handle to the walk-in cooler upstairs is missing. Replace.
610,09FOOD-0092,20150325,"(17) FOOD EQUIPMENT AND UTENSILS: Accurate thermometers, chemical test kits provided; gauge cock.",No test strips to check the concentration of the sanitizer. Provide
611,09FOOD-0092,20150325,"(18) FOOD EQUIPMENT AND UTENSILS: Pre-flushed, scraped, soaked.",Accumulation of food debris/residue in the dish machine. Make sure that dishes/utensils are soaked/scraped before putting in the dish machine
612,09FOOD-0092,20150325,"(21) FOOD EQUIPMENT AND UTENSILS: Wiping cloths: clean, use restricted",Wiping clothes are not stored in the sanitizer. Please store in the sanitizer between uses.
711,09FOOD-0101,20140623,"(42) OTHER OPERATIONS: Premises; maintained; free of litter, unnecessary articles; cleaning and maintenance equipment properly stored; authorized personnel.",Mop must be hung in between uses.
613,09FOOD-0092,20150325,"(22) FOOD EQUIPMENT AND UTENSILS: Food contact surfaces of equipment and utensils: clean, free of abrasives and detergents.","Unclean knives stored between equipment. Please wash, rinse, sanitize knives and store in knife racks or clean and dry on the food counters"
614,09FOOD-0092,20150325,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,The underside of the shelf at the hot holding device has food splatter/debris. Please clean and sanitize
615,09FOOD-0092,20150325,"(29) PLUMBING: Installed, maintained",The cold faucet of the 3compartment sink is in disrepair. Contact Plumber for repairs. 2. The condensate of the walk-in cooler upstairs discharges into a bucket. Please redirect into an open site connection. 2. No open site connection at the prep sinks for the bakery. Needed to prevent any back-flow of sewage into the units
616,09FOOD-0092,20150325,"(32) TOILET AND HAND WASHING FACILITIES: Toilet rooms enclosed, self-closing doors. Fixtures: good repair, clean; hand cleanser, sanitary towels/hand drying devices provided; proper waste receptables; tissue.",Unclean hand sink at the bakery. Please clean and sanitize hand sink. 2. No paper towels and soap at this hand station. Please provide immediately
617,09FOOD-0092,20150325,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.",Accumulation of debris etc under the racks in the dry storage area. Sweep and clean.
618,09FOOD-0092,20150325,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.","Missing cove molding at the south west section of the dry storage area and under the prep sinks in the bakery. Replace. 2. Missing ceiling tiles above the ice machine at the bar and in the toilet room downstairs. Replace with smooth, light colored and easily cleanable tiles."
619,09FOOD-0093,20140429,"(8) CROSS CONTAMINATION: Food protection during storage, preparation, display, service and transportation",1.Observed eggs stored on top shelf of standing cooler by handsink. . Please store on lowest shelf to prevent cross contamination if broken. 2. Observed container of food stored on top of open peppers/onions in freezer. Please do not store food containers on top of open food.
620,09FOOD-0093,20140429,(10) CROSS CONTAMINATION: Food (ice) dispensing utensils properly stored.,Observed ice scoops in basement ice machine stored on top of floor freezer. Please store ice scoops in clean container or in ice with handle out.
621,09FOOD-0093,20140429,"(21) FOOD EQUIPMENT AND UTENSILS: Wiping cloths: clean, use restricted",Please utilize sanitation buckets with wiping cloths to clean surfaces.
622,09FOOD-0093,20140730,"(21) FOOD EQUIPMENT AND UTENSILS: Wiping cloths: clean, use restricted",Quaternary ammonia / Chlorine / IodineObserved wiping cloths outside of sanitizer buckets. Please store wiping cloths in sanitizer when not in use.
684,09FOOD-0100,20140723,(38) LIGHTING: Provided as required; fixtures shielded.,"Burnt out lights in the hood, food prep areas and the back storage area. Replace bulb. 2. No light shield for the fixture in the utensil washing room. Please provide a shield for that light fixture"
623,09FOOD-0093,20150324,"(3) FOOD PROTECTION: Potentially hazardous food meets temperature and date marking requirements during storage, preparation, display, service and transportation","CRITICAL VIOLATION. Observed food in walk in and coolers not labeled or date marked. Please label foods being stored with the name, date and time they were prepared."
624,09FOOD-0093,20150324,"(8) CROSS CONTAMINATION: Food protection during storage, preparation, display, service and transportation",Observed foods stored in coolers and walk in uncovered. Please store foods covered in their containers to prevent cross contamination.
625,09FOOD-0093,20150324,(38) LIGHTING: Provided as required; fixtures shielded.,Observed rear light bulb in basement walk in without proper shielding. Please install proper light shielding around lights.
626,09FOOD-0093,20150324,(45) OTHER OPERATIONS: CERTIFIED FOOD HANDLER.,CRITICAL VIOLATION.Both certified food service managers on display are past their certification renewal dates. Please renew certification. Apply by next inspection.
627,09FOOD-0094,20140519,(2) FOOD: Original Container; properly labeled.,Ensure all flour and sugar containers are labeled.
628,09FOOD-0094,20140519,(5) FOOD PROTECTION: Thermometers provided and conspicuous,Provide a thermometer in the new cooler.
629,09FOOD-0094,20140519,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",Slight grease buildup near stove hood. Clean.
630,09FOOD-0094,20141106,(10) CROSS CONTAMINATION: Food (ice) dispensing utensils properly stored.,A cup is being used as a scoop. All scoops should have a designated handle to prevent potential contamination from soiled hands.
631,09FOOD-0094,20141106,"(15) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces: designed, constructed, maintained, installed, located.",The gaskets to the 2 door reach in freezer are torn. Replace the gaskets.
632,09FOOD-0094,20141106,"(17) FOOD EQUIPMENT AND UTENSILS: Accurate thermometers, chemical test kits provided; gauge cock.",No bleach chemical test kit is provided. Provide the test kit to ensure the proper concentration of sanitizer.
633,09FOOD-0094,20141106,"(22) FOOD EQUIPMENT AND UTENSILS: Food contact surfaces of equipment and utensils: clean, free of abrasives and detergents.",Knives are being stored improperly between two counter surfaces. This area is not routinely cleaned and is prone to collect debris and bacteria. Store the knives in another location free from potential contamination.
634,09FOOD-0095,20140408,"(8) CROSS CONTAMINATION: Food protection during storage, preparation, display, service and transportation",Observed crate of dusty/cobwebbed cookie cutters stored above ingredients by microwave. Please clean crate and cookie cutters before placing above ingredients.
635,09FOOD-0095,20140408,"(14) FOOD EQUIPMENT AND UTENSILS: Food (ice) contact surfaces: designed, constructed, maintained, installed, located.",Observed cutting board at sandwich prep station full of deep grooves and soiled. Please resurface or replace cutting board.
2126,09FOOD-0367,20140930,"(29) PLUMBING: Installed, maintained",Leaky pipe under the hand sink in the food prep area. Please contact Plumber for repairs
636,09FOOD-0095,20140408,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,"Please clean all equipment surfaces such as face/door/handles of refrigerator,reach in coolers and kitchen entry doors. Especially base/floor of refrigerator by bathrooms."
637,09FOOD-0095,20140408,(26) FOOD EQUIPMENT AND UTENSILS: No re-use of single-service articles.,Observed single service plastic knives at sandwich prep station for ingredient spread. Please use food grade easily cleanable (metallic) utensils to dispense or spread ingredients.
638,09FOOD-0095,20140408,"(29) PLUMBING: Installed, maintained",Observed leak in faucet of 3comp sink. Please repair drip.
639,09FOOD-0095,20140408,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",Observed broken window in back of kitchen behind where the bathroom wall protrudes into the kitchen. It appears this may also be causing a leak in the basement where moisture is seeping in and causing damage to the brick wall. Please repair window and repair water damage to wall.
640,09FOOD-0095,20150421,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",Please clean soiled surfaces
641,09FOOD-0095,20150421,"(42) OTHER OPERATIONS: Premises; maintained; free of litter, unnecessary articles; cleaning and maintenance equipment properly stored; authorized personnel.",Please remove excess flour/grains on floors.
642,09FOOD-0099,20140130,(2) FOOD: Original Container; properly labeled.,Unlabeled bulk items. Label containers with its contents.
643,09FOOD-0099,20140130,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",The caulk has worn off for hand sink in the hallway and that in the toilet room. Re-caulk. 2. Discolored walls in the kitchen. Please repaint or provide a laminate that is easily cleanable.
